"resource_name","resource_type","access_class","current_environment_evidence","access_method","license_status","source_url","notes"
"Analysis without trait plots","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_b022f7a4010244ac8956c13d9dd60967?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ANCOM-BC2","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_fd517e4fafbb82ec7030a849e0ea0c23?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Annotated AnnData object","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_d7c1ec9d98a54a4eb7ae69a23c8314fe?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"AutoDock Vina with a native-ligand-defined or explicitly specified docking box","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_b1cf4aefacef741d340cf8a7d522ab0b?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Backed mode or subsampling","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_e4c50152a70f4d6fa8a4802573755f54?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Base R SVG device.","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_08c0e01956d643148a85f5334cfd7abd?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Base R SVG export or PNG-only output","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ea62d879a7384219a92cf683a8b63013?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Base R SVG graphics device","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_eb2ad58c6e5a40fa9328874443eef99d?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Binding-score results without STRING support.","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_aaafb560ba89480dbb01b2979f49630d?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Bioconductor ALL demonstration dataset","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_51a601b71a454a00aa0d378fe8e3205c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Bioconductor pasilla dataset","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_019caa158c8a4011b19285967639a364?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"BioStudies and ArrayExpress.","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_b12e61063fd8475896b26186626f2426?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Boltz-2 or Chai-1","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_6e83f49077c908119c713fef84e79b6f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Boltz-2 then ESMCFold2","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_6e83f49077c908119c713fef84e79b6f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
