"resource_name","resource_registry_id","required_by_workflows","current_runtime_status","actual_access_method","claude_connector","mcp","local_cli","python_package","r_package","web","public_api","credential_required","notes","resource_type"
"get_golden_gate_assembly_protocol","rr_0d0bc632be0425da","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"get_bacterial_transformation_protocol","rr_eaf6e9f71e88dd13","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"design_primer","rr_c6268744c3d99dcc","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"design_verification_primers","rr_894e2fd6b29d3759","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"liftover_coordinates","rr_a9ba6c2147e0cd52","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"bayesian_finemapping_with_deep_vi","rr_dfa15571a752d767","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_cas9_mutation_outcomes","rr_9e66e5efe185038a","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_crispr_genome_editing","rr_00c111914a7720fb","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"simulate_demographic_history","rr_b0177144dee888a0","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"identify_transcription_factor_binding_sites","rr_774724346d0088d4","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"fit_genomic_prediction_model","rr_64321d5fdf675b79","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"perform_pcr_and_gel_electrophoresis","rr_38e6835a0b664081","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_protein_phylogeny","rr_06c65ffe20f19309","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"annotate_celltype_scRNA","rr_248ab40942014166","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"create_scvi_embeddings_scRNA","rr_fb142852f16bf504","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"create_harmony_embeddings_scRNA","rr_a8d95c25197c5cb6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"get_uce_embeddings_scRNA","rr_1ea94ecb067cc748","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"map_to_ima_interpret_scRNA","rr_689c751d6bbab3c8","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"get_rna_seq_archs4","rr_d776c2c579fafa52","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"get_gene_set_enrichment_analysis_supported_database_list","rr_c50c2fce60a9816c","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"gene_set_enrichment_analysis","rr_fb8bceff38fdce1b","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_chromatin_interactions","rr_87e10c0d3a40a5a0","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_comparative_genomics_and_haplotypes","rr_40bb0fbfbb0a60a5","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"perform_chipseq_peak_calling_with_macs2","rr_f9f4aa9479b38c7c","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"find_enriched_motifs_with_homer","rr_ab28415667429c1d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_genomic_region_overlap","rr_de87c1cdf43b0ca2","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_atac_seq_differential_accessibility","rr_a2b714fa67752267","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_bacterial_growth_curve","rr_925d4588b04bc3ac","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"isolate_purify_immune_cells","rr_9ec63a49145de6cd","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"estimate_cell_cycle_phase_durations","rr_11337ff7b9af69a4","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"track_immune_cells_under_flow","rr_57b804b334d132a3","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_cfse_cell_proliferation","rr_ec4545aa34c8db85","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_cytokine_production_in_cd4_tcells","rr_e6fba8b7bb2777c9","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_ebv_antibody_titers","rr_7ca9ed21205fd20a","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
"analyze_cns_lesion_histology","rr_e751e9d5e0dfc780","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","specialized_tool"
